255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,252,255,251,255,255,252,255,255,255,255,255,255
255,255,255,255,240,243,246,121,197,252,251,255,255,255,255,255
255,255,255,255,249,250,252,253,134,253,255,254,255,255,255,255
255,255,255,255,255,255,254,252,227,225,255,255,255,255,255,255
255,255,255,255,255,245,247,251,237,199,239,240,249,255,255,255
255,255,255,255,254,252,210,202,217,209,252,252,253,255,255,255
255,255,255,255,255,254,253,249,241,242,254,255,254,253,255,253
255,255,255,255,255,255,255,255,226,252,255,254,255,255,254,253
255,255,255,255,255,255,255,255,243,243,254,253,255,255,255,255
255,255,255,255,255,255,255,255,255,248,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,253,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255
