0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,253,255,255,255,255,255,255,255,255,255,254,255,253,255,251,223,240,254,253,255,255,255,255,255,255,255,255,255,253,248,160,239,233,155,145,255,255,255,255,255,255,255,255,255,252,208,249,254,255,254,255,151,249,252,255,255,255,255,255,255,255,147,254,253,255,255,250,255,193,254,255,255,255,255,255,255,253,248,255,255,254,255,255,252,149,254,255,255,255,255,255,255,254,253,137,254,254,255,255,252,149,254,255,255,255,255,255,255,255,254,255,107,254,251,255,147,253,254,255,255,255,255,255,255,255,254,255,253,126,209,227,152,252,254,255,255,255,255,255,255,255,255,255,255,254,255,254,255,254,254,255,255,255,255,255,255,255,255,255,255,255,254,254,255,251,255,255,255,255,255,255,255,255,255,255,255,255,251,255,254,253,255,255,255,255,255,255,255,255,255,255,255,255,253,254,255,255,255,255,255,255
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,253,240,163,146,116,139,245,255,255,252,255,255,255,255,250,251,220,224,248,254,145,253,152,255,252,253,255,255,255,255,255,225,210,255,252,251,230,255,151,254,253,255,255,255,255,255,253,150,252,254,255,254,253,252,170,252,255,255,255,255,255,255,211,254,253,255,255,255,253,234,250,255,255,254,255,255,255,255,154,255,254,253,255,255,255,151,255,254,254,255,255,255,255,255,161,255,255,255,253,255,148,253,251,255,255,255,255,255,255,255,151,254,253,253,252,156,250,255,255,255,255,254,255,255,255,255,250,167,182,153,215,253,250,255,255,255,255,255,255,255,255,255,254,255,255,251,255,254,255,255,255,255,255,255,255,255,255,255,254,252,255,251,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,253,255,255,255,255,255
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,252,132,243,252,254,255,255,255,255,255,255,255,255,255,255,247,102,255,114,252,255,255,255,255,255,255,255,255,255,255,255,135,255,252,113,249,255,255,255,255,255,255,255,255,255,255,255,143,255,255,205,249,255,255,255,255,255,255,255,255,255,254,254,255,254,254,219,255,255,255,255,255,255,255,255,255,255,255,254,252,253,255,189,255,254,255,255,255,255,255,255,255,255,255,255,254,143,248,116,255,255,255,255,255,255,255,255,255,255,255,254,249,106,223,166,255,255,255,255,255,255,255,255,255,255,253,255,255,114,106,252,252,255,255,255,255,255,255,255,255,255,255,255,254,254,254,252,250,255,255,255,255,255,255,255,255,255,254,253,255,255,255,253,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,253,254,254,255,255,255,255
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,251,255,247,231,252,253,253,255,255,255,255,255,255,255,255,255,249,155,189,250,168,177,251,255,255,255,255,255,255,255,255,255,225,241,255,252,255,202,254,255,255,255,255,255,255,255,255,254,157,252,255,253,253,235,249,255,255,255,255,255,255,255,255,254,158,251,255,255,252,213,254,255,255,255,255,255,255,255,255,250,167,255,255,255,251,164,251,255,255,255,255,255,255,255,255,255,250,249,253,251,247,231,253,255,255,255,255,255,255,255,255,255,251,193,205,233,171,251,252,255,255,255,255,255,255,255,255,255,254,250,251,247,249,255,254,255,255,255,255,255,255,255,255,253,255,255,254,253,255,252,253,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255
0,255,255,255,255,253,255,254,255,255,255,255,250,255,255,255,255,255,255,255,255,255,255,254,255,252,255,255,253,255,255,255,255,255,255,255,255,255,254,251,253,255,252,255,253,255,255,255,255,255,255,255,255,255,255,255,202,108,140,255,255,255,255,255,255,255,255,255,255,254,255,220,103,246,247,112,247,255,255,255,254,255,255,255,255,255,255,121,254,249,251,188,255,255,255,255,255,255,255,255,255,251,245,140,255,255,249,226,243,254,255,255,255,255,255,255,255,255,240,242,255,255,252,207,252,254,255,255,255,255,255,255,255,255,236,247,255,255,251,144,253,255,255,255,255,255,255,255,255,250,241,245,255,252,255,175,248,255,255,255,255,255,255,255,255,255,255,112,249,253,108,249,253,255,255,255,255,255,255,255,255,251,255,248,150,231,254,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
0,255,255,255,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,253,254,255,255,255,255,255,255,255,255,254,253,253,250,245,249,254,252,255,255,255,255,255,255,255,255,255,255,180,115,252,129,254,255,255,255,255,255,255,255,255,255,254,246,157,255,255,255,199,255,255,255,255,255,255,255,255,255,255,178,250,255,251,249,132,255,255,255,255,255,255,255,255,255,254,139,253,255,255,255,157,255,255,255,255,255,255,255,255,255,255,147,255,255,255,254,216,255,255,255,255,255,255,255,255,255,254,139,251,255,255,253,134,253,255,255,255,255,255,255,255,255,255,199,251,253,255,254,218,254,255,255,255,255,255,255,255,255,255,241,252,253,254,156,255,255,255,255,255,255,255,255,255,255,255,254,141,219,149,252,255,254,255,255,255,255,255,255,255,255,255,255,247,255,254,255,255,255,255,255,255,255,255,255,255,255,253,255,254,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254,253,255,255,255,255,255,255,255
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255,255,255,255,255,255,252,221,141,149,249,255,252,254,255,255,255,255,255,255,255,255,254,145,240,189,243,252,250,255,255,255,255,255,255,255,255,255,253,131,253,255,144,252,255,253,255,255,255,255,255,255,255,255,254,141,255,196,202,255,255,252,255,255,255,255,255,255,255,255,252,160,255,254,101,242,254,255,255,255,255,255,255,255,255,255,253,152,255,250,245,248,247,254,255,255,255,255,255,255,255,255,255,168,252,248,244,237,252,255,255,255,255,255,255,255,255,255,255,253,186,249,150,249,253,254,255,255,255,255,255,255,255,255,253,254,255,207,252,252,255,253,255,255,255,255,255,255,255,255,252,254,254,250,255,255,254,255,255,255,255,255,255,255,255,255,255,249,248,253,255,255,251,255,255,255,255,255,255,255,255,255,254,255,253,254,255,255,252,254,255,255,255,255
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,252,154,220,252,254,255,255,255,255,255,255,253,254,255,249,247,148,252,235,251,255,255,255,255,255,255,255,252,254,255,251,253,143,253,252,140,255,254,255,255,255,255,255,255,255,255,255,255,163,255,253,227,255,252,255,255,255,255,255,255,255,255,255,255,141,247,249,253,231,255,255,255,255,255,255,255,255,255,255,253,246,208,255,254,228,255,255,255,255,255,255,255,255,255,254,254,255,150,253,252,191,254,255,255,255,255,255,255,255,255,255,251,254,254,140,182,254,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,254,253,253,255,255,255,255,255,255,255,255,255,255,253,254,165,157,242,250,252,255,255,255,255,255,255,255,255,255,252,173,243,254,194,249,252,255,255,255,255,255,255,255,254,255,177,249,255,253,248,175,252,255,255,255,255,255,255,255,254,254,224,255,255,255,252,176,255,255,255,255,255,255,255,255,255,255,161,254,255,252,254,184,253,255,255,255,255,255,255,255,255,255,249,221,255,253,255,170,254,255,255,255,255,255,255,255,255,255,248,170,253,252,227,235,255,255,255,255,255,255,255,255,255,253,254,253,174,180,229,253,254,255,255,255,255,255,255,255,255,255,255,254,252,249,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,255,255,255,255
0,255,255,255,255,255,255,255,253,255,252,254,255,255,255,255,255,255,255,255,255,255,254,251,254,255,255,255,255,255,255,255,255,255,255,255,255,250,255,235,250,255,252,255,255,255,255,255,255,255,255,255,255,249,136,187,253,151,182,253,254,255,255,255,255,255,255,255,254,247,226,214,255,245,253,142,255,254,255,254,255,255,255,255,255,255,202,162,255,255,255,248,196,250,255,255,255,255,255,255,255,255,255,213,255,254,255,255,166,251,255,255,254,255,255,255,255,254,202,247,255,255,254,254,238,242,255,254,255,255,255,255,255,254,235,254,255,255,254,252,254,190,252,255,253,255,255,255,255,254,189,252,253,255,254,254,250,224,254,254,255,255,255,255,255,255,191,255,253,250,255,255,149,250,255,255,255,255,255,255,255,255,255,204,254,255,253,253,158,253,254,255,255,255,255,255,255,252,252,145,255,251,253,143,254,254,255,255,255,255,255,255,255,254,253,251,149,235,139,251,255,255,255,255,255,255,255,255,255,255,255,253,251,255,252,253,254,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255
